item_id,category_id
140068,1188.0
140070,1051.0
140071,
140075,491.0
140076,84.0
140080,
140081,209.0
140085,
140089,279.0
140091,218.0
140104,1098.0
140105,1277.0
140108,984.0
140110,782.0
140113,1040.0
140115,697.0
140117,
140119,
140122,469.0
140127,967.0
140128,89.0
140132,619.0
140134,1255.0
140136,342.0
140139,126.0
140141,366.0
140142,618.0
140150,
140152,962.0
140154,
140155,1221.0
140156,1650.0
140158,
140161,1018.0
140163,1282.0
140168,686.0
140169,1076.0
140170,299.0
140173,
140179,1533.0
140184,50.0
140186,1070.0
140187,624.0
140190,
140191,1173.0
140193,
140199,
140200,1533.0
140201,126.0
140204,959.0
140208,1135.0
140209,618.0
140215,499.0
140217,421.0
140221,
140229,158.0
140230,1006.0
140231,1250.0
140232,342.0
140239,324.0
140240,
140245,
140248,1220.0
140253,1309.0
140262,1672.0
140263,707.0
140265,1578.0
140266,730.0
140268,228.0
140269,58.0
140272,
140273,575.0
140275,491.0
140281,333.0
140282,549.0
140284,1091.0
140285,1694.0
140288,64.0
140289,1483.0
140290,1002.0
140292,1404.0
140296,209.0
140297,828.0
140314,1221.0
140315,1258.0
140319,694.0
140322,1248.0
140327,1542.0
140328,
140331,
140336,1474.0
140339,302.0
140347,342.0
140348,1605.0
140349,1051.0
140351,988.0
140353,844.0
140355,769.0
140358,1317.0
140360,124.0
140361,1503.0
140362,769.0
140365,1473.0
140366,610.0
140368,517.0
140378,5.0
140380,1694.0
140381,356.0
140384,65.0
140385,324.0
140387,1317.0
140390,1277.0
140395,491.0
140396,
140399,1221.0
140405,1593.0
140411,1279.0
140416,782.0
140417,
140418,
140420,691.0
140422,936.0
140424,1625.0
140426,196.0
140440,491.0
140447,1483.0
140451,1244.0
140452,202.0
140456,1255.0
140461,47.0
140463,1007.0
140465,561.0
140466,924.0
140468,219.0
140469,
140472,578.0
140475,1694.0
140476,1248.0
140479,
140484,
140486,1051.0
140487,1476.0
140488,1237.0
140491,1279.0
140499,844.0
140509,243.0
140510,160.0
140513,1483.0
140514,342.0
140515,991.0
140516,
140518,1374.0
140521,1279.0
140526,637.0
140527,427.0
140528,516.0
140529,1007.0
140530,50.0
140532,1483.0
140535,833.0
140536,360.0
140537,892.0
140538,1489.0
140540,1231.0
140541,769.0
140542,624.0
140544,1051.0
140554,491.0
140557,1542.0
140574,1666.0
140577,1384.0
140579,1558.0
140580,1135.0
140581,
140583,844.0
140584,459.0
140587,242.0
140590,202.0
140593,707.0
140596,1694.0
140598,
140599,1114.0
140603,746.0
140605,1511.0
140609,490.0
140610,228.0
140615,56.0
140616,988.0
140618,
140620,429.0
140629,1188.0
140639,173.0
140644,1325.0
140645,1301.0
140649,1528.0
140653,606.0
140656,1073.0
140657,348.0
140659,959.0
140660,984.0
140661,1500.0
140669,1077.0
140673,1652.0
140674,89.0
140675,730.0
140680,
140685,1646.0
140686,56.0
140687,1393.0
140688,1393.0
140693,
140699,1680.0
140701,1196.0
140702,1395.0
140705,126.0
140706,299.0
140712,646.0
140719,1069.0
140721,
140725,242.0
140726,1581.0
140727,1235.0
140730,799.0
140741,342.0
140742,
140749,1358.0
140752,610.0
140755,491.0
140757,330.0
140759,491.0
140762,1646.0
140765,
140766,1051.0
140767,1121.0
140769,769.0
140771,256.0
140772,1250.0
140775,1403.0
140777,1565.0
140780,1221.0
140781,
140782,730.0
140783,342.0
140788,429.0
140789,
140800,818.0
140801,1076.0
140802,
140803,1117.0
140805,421.0
140807,1318.0
140808,1325.0
140811,37.0
140813,1511.0
140816,618.0
140819,126.0
140822,999.0
140825,
140827,228.0
140834,
140837,267.0
140838,706.0
140839,1503.0
140842,1584.0
140844,769.0
140848,1279.0
140853,299.0
140859,1098.0
140861,683.0
140864,3.0
140866,799.0
140870,1623.0
140871,1286.0
140873,1483.0
140874,1091.0
140876,
140878,342.0
140879,646.0
140880,
140885,1070.0
140887,928.0
140888,1575.0
140889,1542.0
140890,
140892,646.0
140894,1317.0
140898,1333.0
140900,1051.0
140901,496.0
140903,256.0
140911,
140916,959.0
140917,56.0
140919,741.0
140924,1504.0
140926,769.0
140932,324.0
140934,1483.0
140938,459.0
140939,1483.0
140940,173.0
140945,1542.0
140948,
140949,741.0
140951,282.0
140953,1051.0
140963,217.0
140964,
140966,342.0
140967,
140969,1317.0
140970,499.0
140973,1051.0
140975,
140977,333.0
140978,730.0
140979,1070.0
140982,1355.0
140983,330.0
140989,1051.0
140991,
140993,
140997,1114.0
141000,1221.0
141003,
141005,1250.0
141009,1511.0
141016,1690.0
141021,1483.0
141022,911.0
141024,988.0
141025,1248.0
141027,228.0
141029,
141030,704.0
141035,242.0
141037,
141038,
141041,
141042,646.0
141046,
141048,352.0
141050,969.0
141056,1384.0
141057,225.0
141060,959.0
141063,828.0
141065,589.0
141066,342.0
141067,
141077,730.0
141082,1421.0
141084,1096.0
141087,1694.0
141090,565.0
141092,
141093,242.0
141103,1135.0
141107,1233.0
141112,282.0
141119,
141125,914.0
141127,924.0
141128,499.0
141132,619.0
141141,
141143,
141146,373.0
141148,324.0
141149,1301.0
141151,637.0
141153,1051.0
141157,979.0
141162,
141163,196.0
141164,876.0
141169,126.0
141170,1006.0
141171,
141172,387.0
141173,53.0
141177,1483.0
141183,
141186,
141189,1462.0
141191,1018.0
141196,
141197,1421.0
141203,1051.0
141210,1279.0
141215,844.0
141217,1191.0
141219,
141220,
141221,1189.0
141225,1002.0
141227,209.0
141229,1343.0
141232,208.0
141233,
141235,
141237,1483.0
141240,1273.0
141241,1322.0
141248,
141253,
141259,1279.0
141261,
141263,
141264,683.0
141265,769.0
141268,730.0
141273,1404.0
141277,1404.0
141278,801.0
141286,
141287,
141295,718.0
141296,333.0
141299,64.0
141300,229.0
141301,1680.0
141306,
141308,381.0
141310,1051.0
141314,1114.0
141317,741.0
141318,1312.0
141319,1205.0
141320,1493.0
141322,196.0
141328,491.0
141333,
141334,558.0
141335,
141342,195.0
141344,1598.0
141347,342.0
141350,
141355,1051.0
141356,484.0
141357,496.0
141359,769.0
141361,1265.0
141368,589.0
141372,1091.0
141373,769.0
141374,1375.0
141375,1493.0
141380,278.0
141383,984.0
141384,1113.0
141386,
141388,911.0
141390,507.0
141391,
141394,1280.0
141395,1477.0
141399,56.0
141400,
141402,686.0
141405,436.0
141412,50.0
141419,1325.0
141422,1473.0
141424,691.0
141433,1070.0
141434,1610.0
141439,973.0
141445,1409.0
141450,1205.0
141451,533.0
141454,1625.0
141461,51.0
141470,618.0
141472,1483.0
141473,1254.0
141474,373.0
141478,1663.0
141480,808.0
141485,1142.0
141486,84.0
141489,1078.0
141491,792.0
141494,637.0
141497,
141498,51.0
141500,
141502,1233.0
141504,1595.0
141506,1135.0
141509,84.0
141510,217.0
141512,646.0
141515,1625.0
141517,1320.0
141523,
141524,973.0
141525,282.0
141526,1404.0
141532,
141534,242.0
141537,1196.0
141538,1051.0
141547,1051.0
141549,
141550,967.0
141557,999.0
141558,1248.0
141562,1680.0
141564,1142.0
141567,429.0
141572,
141574,
141576,999.0
141578,123.0
141582,1603.0
141584,857.0
141586,1574.0
141587,1255.0
141589,999.0
141591,
141594,1338.0
141597,84.0
141598,1051.0
141599,524.0
141601,1196.0
141602,680.0
141603,1113.0
141606,1483.0
141607,1070.0
141608,
141612,1555.0
141613,333.0
141614,959.0
141620,1233.0
141623,535.0
141624,196.0
141625,1135.0
141629,1421.0
141634,1509.0
141635,988.0
141636,584.0
141637,769.0
141638,
141641,683.0
141650,
141652,730.0
141655,1163.0
141656,242.0
141657,196.0
141658,1221.0
141660,
141661,1205.0
141669,1421.0
141670,333.0
141671,72.0
141672,
141679,1098.0
141683,360.0
141684,
141689,1254.0
141699,1007.0
141701,565.0
141702,333.0
141703,499.0
141707,1070.0
141710,624.0
141713,1051.0
141718,1473.0
141725,646.0
141726,1318.0
141729,1022.0
141733,
141734,1455.0
141735,
141736,
141740,330.0
141741,959.0
141744,1171.0
141748,
141749,471.0
141752,959.0
141755,1598.0
141756,173.0
141759,806.0
141762,333.0
141766,421.0
141767,
141769,1114.0
141771,333.0
141772,589.0
141774,1017.0
141778,1276.0
141780,86.0
141783,
141786,
141789,
141793,1409.0
141795,1570.0
141802,278.0
141803,523.0
141810,1098.0
141811,
141813,1070.0
141814,471.0
141815,
141816,1680.0
141823,
141829,1078.0
141832,782.0
141838,317.0
141839,
141845,491.0
141846,1650.0
141849,1163.0
141851,
141855,209.0
141860,1634.0
141862,209.0
141865,956.0
141867,1051.0
141874,1298.0
141876,56.0
141881,406.0
141885,421.0
141886,
141887,1.0
141888,1286.0
141889,1248.0
141890,261.0
141891,1694.0
141897,
141898,996.0
141908,1192.0
141909,447.0
141911,1578.0
141913,126.0
141920,191.0
141921,999.0
141924,1462.0
141925,806.0
141926,1287.0
141927,196.0
141929,1413.0
141937,414.0
141945,869.0
141946,158.0
141955,242.0
141956,414.0
141958,1578.0
141961,619.0
141963,1542.0
141964,928.0
141966,
141968,769.0
141969,333.0
141979,1163.0
141985,691.0
141986,1429.0
141987,782.0
141991,1675.0
141992,691.0
141998,828.0
142000,
142002,769.0
142004,769.0
142008,356.0
142011,1421.0
142012,1533.0
142013,691.0
142016,1250.0
142017,937.0
142021,828.0
142024,282.0
142025,646.0
142030,1318.0
142032,429.0
142033,
142035,1051.0
142041,342.0
142043,160.0
142048,1694.0
142057,
142063,1404.0
142066,1070.0
142068,209.0
142071,535.0
142072,487.0
142075,163.0
142076,525.0
142078,491.0
142079,1254.0
142080,769.0
142081,268.0
142083,242.0
142085,1007.0
142086,668.0
142087,1250.0
142088,1282.0
142090,403.0
142093,1378.0
142094,
142095,173.0
142096,
142099,1196.0
142100,282.0
142103,342.0
142104,56.0
142105,282.0
142106,
142107,268.0
142108,
142109,196.0
142111,1679.0
142112,53.0
142113,1574.0
142115,1303.0
142116,575.0
142130,342.0
142131,1491.0
142132,48.0
142137,606.0
142139,
142143,624.0
142148,
142150,242.0
142152,1098.0
142158,367.0
142162,337.0
142172,988.0
142178,959.0
142180,242.0
142182,1233.0
142184,1237.0
142189,1191.0
142190,619.0
142196,427.0
142198,706.0
142204,1114.0
142214,227.0
142215,646.0
142216,1680.0
142217,
142218,1284.0
142219,491.0
142220,333.0
142221,360.0
142224,769.0
142231,
142236,1244.0
142240,175.0
142241,377.0
142242,
142250,1020.0
142255,
142256,1445.0
142257,
142260,624.0
142263,1135.0
142269,
142272,
142277,
142278,1421.0
142279,445.0
142280,
142283,
142290,1584.0
142294,135.0
142297,1344.0
142304,479.0
142315,1169.0
142316,1233.0
142318,769.0
142322,1680.0
142323,256.0
142324,858.0
142325,867.0
142336,833.0
142337,1279.0
142338,1511.0
142341,225.0
142343,799.0
142344,646.0
142346,
142349,1286.0
142350,
142351,491.0
142355,
142358,1285.0
142361,1255.0
142365,225.0
142366,1318.0
142371,769.0
142372,209.0
142374,258.0
142375,1567.0
142377,
142380,175.0
142383,585.0
142390,1338.0
142391,1076.0
142393,1060.0
142394,1114.0
142397,1400.0
142398,
142401,769.0
142402,225.0
142405,1645.0
142407,
142422,
142423,342.0
142424,
142425,1142.0
142426,1221.0
142428,858.0
142431,427.0
142434,
142438,1408.0
142442,
142444,686.0
142445,1191.0
142446,1135.0
142447,1059.0
142449,646.0
142455,64.0
142458,1360.0
142459,84.0
142463,1694.0
142466,1375.0
142467,
142469,860.0
142471,1483.0
142477,769.0
142479,
142487,741.0
142492,646.0
142497,333.0
142499,
142501,858.0
142502,227.0
142504,691.0
142507,561.0
142510,774.0
142511,421.0
142517,997.0
142521,987.0
142524,446.0
142529,
142536,
142538,808.0
142539,337.0
142542,1172.0
142547,1006.0
142549,173.0
142552,
142553,
142555,1051.0
142557,1172.0
142558,1393.0
142559,209.0
142568,730.0
142570,958.0
142576,
142577,1043.0
142578,342.0
142584,1069.0
142585,1221.0
142586,774.0
142587,1663.0
142589,589.0
142590,333.0
142592,531.0
142593,
142598,423.0
142599,
142600,320.0
142603,860.0
142604,1694.0
142605,1250.0
142606,1373.0
142607,516.0
142608,1051.0
142610,242.0
142614,348.0
142615,209.0
142618,916.0
142620,1634.0
142621,1196.0
142624,683.0
142628,535.0
142631,1221.0
142632,
142633,1542.0
142634,839.0
142642,
142645,808.0
142648,624.0
142651,
142652,739.0
142656,650.0
142658,
142659,
142660,637.0
142661,491.0
142662,1542.0
142664,421.0
142666,496.0
142668,531.0
142671,1301.0
142672,316.0
142687,196.0
142688,1549.0
142690,1119.0
142692,1680.0
142697,282.0
142705,1680.0
142707,269.0
142709,1464.0
142715,1135.0
142719,46.0
142721,1338.0
142722,941.0
142723,769.0
142724,158.0
142728,
142731,730.0
142733,1578.0
142738,1117.0
142739,267.0
142744,1542.0
142745,450.0
142746,
142748,434.0
142749,1578.0
142751,1476.0
142753,
142755,857.0
142756,531.0
142757,1051.0
142758,89.0
142760,1113.0
142765,911.0
142767,
142771,1007.0
142773,806.0
142774,1196.0
142777,
142787,
142788,936.0
142790,
142796,
142797,1098.0
142800,703.0
142810,272.0
142816,683.0
142819,959.0
142822,746.0
142825,267.0
142827,126.0
142828,646.0
142843,209.0
142846,1421.0
142852,686.0
142859,998.0
142860,1255.0
142870,1135.0
142871,1663.0
142873,
142875,342.0
142878,72.0
142880,438.0
142881,1639.0
142887,491.0
142889,225.0
142902,342.0
142903,575.0
142905,686.0
142914,1542.0
142920,1429.0
142921,1007.0
142928,1483.0
142930,
142932,1279.0
142936,1483.0
142938,
142944,
142947,1163.0
142948,406.0
142950,769.0
142956,
142957,1250.0
142962,1375.0
142966,936.0
142971,1190.0
142973,1270.0
142978,
142989,
142990,1620.0
142995,
142999,209.0
143000,1186.0
143002,1441.0
143008,126.0
143009,224.0
143010,748.0
143011,819.0
143012,1646.0
143013,1373.0
143015,959.0
143017,124.0
143018,1256.0
143020,1493.0
143021,1567.0
143027,686.0
143033,
143034,1320.0
143035,1098.0
143037,652.0
143040,174.0
143042,1172.0
143043,
143045,928.0
143046,1248.0
143048,
143050,1471.0
143053,
143062,1151.0
143066,1258.0
143070,
143072,
143073,451.0
143074,43.0
143079,1578.0
143082,806.0
143083,342.0
143085,1318.0
143086,
143089,1680.0
143090,1535.0
143096,1483.0
143100,1265.0
143101,617.0
143102,572.0
143104,
143108,1069.0
143109,282.0
143110,1250.0
143114,959.0
143121,406.0
143125,1639.0
143126,1172.0
143127,
143129,707.0
143130,50.0
143136,
143137,730.0
143139,818.0
143140,1255.0
143143,535.0
143151,626.0
143153,
143154,65.0
143166,1205.0
143168,1007.0
143175,1493.0
143178,1338.0
143180,51.0
143183,472.0
143184,48.0
143185,926.0
143186,84.0
143192,1680.0
143193,1385.0
143195,792.0
143197,
143199,7.0
143201,
143203,607.0
143204,284.0
143207,683.0
143210,1255.0
143211,1282.0
143212,
143214,1317.0
143216,1200.0
143217,324.0
143219,575.0
143220,219.0
143224,
143228,1022.0
143229,1261.0
143230,1393.0
143243,112.0
143247,
143249,1680.0
143250,
143258,126.0
143261,1221.0
143270,1387.0
143283,959.0
143284,
143290,
143293,1111.0
143296,1493.0
143298,470.0
143303,1248.0
143305,1342.0
143307,3.0
143309,1625.0
143310,914.0
143316,1558.0
143319,730.0
143333,
143334,
143335,1277.0
143338,1073.0
143339,
143341,1076.0
143345,1393.0
143346,1035.0
143348,34.0
143350,789.0
143357,575.0
143358,256.0
143359,35.0
143362,1173.0
143365,
143366,
143372,799.0
143373,396.0
143375,386.0
143376,619.0
143379,1694.0
143383,342.0
143388,1421.0
143389,1504.0
143393,
143395,1580.0
143400,
143402,479.0
143403,1231.0
143404,1072.0
143409,
143411,242.0
143412,1663.0
143416,333.0
143417,730.0
143418,1051.0
143419,860.0
143420,437.0
143421,1147.0
143423,1318.0
143425,491.0
143426,984.0
143430,967.0
143434,1483.0
143435,1567.0
143436,126.0
143446,1393.0
143449,
143456,1007.0
143459,1105.0
143461,
143462,1344.0
143464,316.0
143470,844.0
143471,691.0
143472,876.0
143481,1234.0
143482,926.0
143483,1595.0
143486,1.0
143487,1114.0
143490,739.0
143491,789.0
143492,
143495,1255.0
143497,1248.0
143505,535.0
143506,1007.0
143507,646.0
143510,1447.0
143511,1076.0
143514,50.0
143515,1634.0
143519,
143523,589.0
143527,342.0
143528,1317.0
143533,353.0
143536,1255.0
143543,769.0
143545,806.0
143548,618.0
143551,619.0
143554,342.0
143557,914.0
143558,828.0
143567,1387.0
143572,
143574,589.0
143586,997.0
143588,130.0
143592,
143593,1653.0
143594,589.0
143595,703.0
143596,1650.0
143597,928.0
143599,1511.0
143601,746.0
143606,1634.0
143608,1298.0
143609,1244.0
143612,429.0
143615,1541.0
143618,999.0
143619,
143620,484.0
143621,1385.0
143622,
143626,799.0
143627,
143631,342.0
143632,1148.0
143633,
143635,1619.0
143642,173.0
143643,1511.0
143644,684.0
143647,
143652,1680.0
143661,1018.0
143670,1680.0
143671,
143672,
143673,1378.0
143678,1581.0
143680,1378.0
143681,1625.0
143685,704.0
143688,
143689,1186.0
143693,342.0
143695,320.0
143698,860.0
143700,
143704,839.0
143714,730.0
143715,928.0
143716,1593.0
143722,
143723,1528.0
143728,1179.0
143732,857.0
143737,43.0
143739,429.0
143742,1358.0
143745,
143746,1338.0
143747,358.0
143751,1151.0
143752,1605.0
143755,1221.0
143760,782.0
143762,808.0
143765,
143771,1221.0
143772,1248.0
143774,227.0
143775,558.0
143776,1078.0
143778,1051.0
143781,1472.0
143784,
143785,769.0
143786,
143789,
143790,619.0
143794,84.0
143797,1003.0
143798,
143800,
143802,56.0
143804,1373.0
143805,1685.0
143810,729.0
143817,577.0
143818,333.0
143822,799.0
143823,792.0
143830,586.0
143831,1338.0
143833,1035.0
143834,324.0
143836,1503.0
143840,1477.0
143841,1196.0
143847,1051.0
143852,1221.0
143855,1051.0
143856,228.0
143857,1051.0
143859,586.0
143860,1191.0
143863,
143866,1135.0
143871,421.0
143873,769.0
143874,1114.0
143875,936.0
143879,1634.0
143880,1007.0
143882,421.0
143884,256.0
143885,
143891,1542.0
143893,
143896,342.0
143901,1567.0
143904,944.0
143914,
143916,1393.0
143920,
143928,1322.0
143929,53.0
143931,
143934,1231.0
143939,1279.0
143946,1339.0
143955,130.0
143957,619.0
143964,730.0
143965,
143966,1542.0
143967,1253.0
143968,1155.0
143970,799.0
143978,561.0
143982,1147.0
143986,333.0
143990,1233.0
143991,230.0
143995,360.0
143997,741.0
143998,84.0
143999,1084.0
144007,1188.0
144009,1427.0
144012,1029.0
144014,
144015,1343.0
144016,595.0
144023,1343.0
144025,
144026,619.0
144030,438.0
144031,302.0
144038,1375.0
144042,1412.0
144049,806.0
144053,1014.0
144054,1283.0
144059,126.0
144061,1248.0
144064,1634.0
144066,352.0
144071,705.0
144076,678.0
144082,1378.0
144084,1483.0
144086,1466.0
144088,1250.0
144089,
144090,1421.0
144091,999.0
144092,972.0
144095,828.0
144097,1022.0
144099,48.0
144101,1659.0
144102,
144106,618.0
144112,427.0
144123,1435.0
144127,618.0
144128,1250.0
144131,686.0
144140,
144144,1542.0
144145,1002.0
144146,1680.0
144147,
144149,1393.0
144150,618.0
144152,1051.0
144153,
144155,299.0
144156,463.0
144157,1388.0
144160,1477.0
144162,
144163,
144165,828.0
144168,1298.0
144169,691.0
144172,1221.0
144173,741.0
144176,1404.0
144177,330.0
144182,531.0
144184,367.0
144186,1173.0
144187,1694.0
144188,227.0
144190,
144191,1483.0
144200,984.0
144203,705.0
144204,1298.0
144205,228.0
144211,282.0
144213,1.0
144215,
144217,1248.0
144218,208.0
144220,57.0
144221,769.0
144224,
144225,381.0
144232,1542.0
144233,782.0
144236,1339.0
144238,1280.0
144239,1051.0
144240,958.0
144241,911.0
144245,1650.0
144246,1317.0
144247,958.0
144250,771.0
144253,
144256,
144258,1051.0
144259,1376.0
144266,928.0
144268,1234.0
144269,126.0
144271,683.0
144275,1248.0
144279,565.0
144281,1680.0
144284,337.0
144285,634.0
144287,389.0
144295,1059.0
144296,535.0
144298,1029.0
144300,1070.0
144301,331.0
144304,1384.0
144307,1221.0
144311,48.0
144313,131.0
144323,821.0
144324,1445.0
144326,
144327,1098.0
144329,
144331,414.0
144333,
144338,195.0
144339,1344.0
144344,324.0
144346,496.0
144350,1626.0
144354,
144355,1511.0
144358,1465.0
144360,618.0
144363,739.0
144365,248.0
144368,646.0
144371,
144372,209.0
144374,646.0
144375,288.0
144381,1558.0
144391,1421.0
144392,205.0
144394,1625.0
144397,
144398,35.0
144399,1404.0
144402,421.0
144405,160.0
144406,1179.0
144407,1483.0
144408,1135.0
144413,1483.0
144414,493.0
144415,1173.0
144416,449.0
144417,337.0
144420,
144421,1617.0
144423,1567.0
144424,
144428,
144434,1051.0
144437,421.0
144448,65.0
144449,959.0
144453,881.0
144455,
144457,1219.0
144458,34.0
144466,1091.0
144467,1403.0
144472,302.0
144476,342.0
144483,438.0
144486,
144493,1325.0
144495,342.0
144498,730.0
144503,342.0
144504,
144507,1018.0
144513,421.0
144519,1317.0
144521,984.0
144525,1020.0
144530,
144532,928.0
144535,1191.0
144536,
144538,
144540,491.0
144542,858.0
144543,50.0
144546,1231.0
144547,
144559,1300.0
144560,270.0
144562,1509.0
144565,227.0
144571,1203.0
144572,1248.0
144576,
144578,196.0
144582,317.0
144584,1221.0
144586,572.0
144587,992.0
144589,1276.0
144590,1378.0
144591,914.0
144593,
144594,635.0
144596,414.0
144599,1421.0
144605,
144606,844.0
144607,1483.0
144611,739.0
144614,320.0
144619,624.0
144620,228.0
144622,610.0
144626,191.0
144629,914.0
144630,958.0
144631,225.0
144632,646.0
144634,
144635,367.0
144636,
144648,1250.0
144650,1165.0
144660,1558.0
144661,
144664,1098.0
144670,
144672,51.0
144675,816.0
144682,196.0
144686,646.0
144692,769.0
144693,1002.0
144694,496.0
144698,1483.0
144700,619.0
144704,242.0
144705,921.0
144706,936.0
144711,
144714,656.0
144717,1672.0
144720,
144721,1280.0
144723,
144724,491.0
144725,421.0
144727,209.0
144729,1338.0
144730,342.0
144735,999.0
144737,1680.0
144740,387.0
144743,227.0
144754,342.0
144761,610.0
144764,
144767,1026.0
144768,1280.0
144770,
144771,72.0
144773,
144775,330.0
144779,1680.0
144781,1.0
144783,48.0
144785,578.0
144787,1233.0
144789,1432.0
144791,683.0
144792,248.0
144798,84.0
144799,619.0
144800,1295.0
144802,1650.0
144805,1349.0
144812,
144815,977.0
144820,618.0
144821,858.0
144822,769.0
144831,
144837,126.0
144842,1196.0
144845,1378.0
144855,828.0
144856,72.0
144857,619.0
144858,
144862,
144864,589.0
144865,327.0
144866,1246.0
144867,1663.0
144871,578.0
144873,
144878,1567.0
144880,
144882,1434.0
144888,1205.0
144890,
144893,1231.0
144895,1301.0
144897,429.0
144906,637.0
144911,1611.0
144912,585.0
144918,
144920,1051.0
144922,269.0
144925,324.0
144927,429.0
144928,72.0
144932,927.0
144933,531.0
144936,1248.0
144938,769.0
144940,421.0
144941,209.0
144948,624.0
144953,
144954,1665.0
144957,1192.0
144958,5.0
144961,1565.0
144962,366.0
144963,619.0
144964,
144969,1069.0
144970,330.0
144971,1300.0
144972,1250.0
144974,295.0
144975,1111.0
144976,
144978,
144979,984.0
144980,1279.0
144981,1529.0
144987,1248.0
144988,1191.0
144991,394.0
144992,227.0
144997,1233.0
144999,959.0
145000,1694.0
145001,792.0
145004,1126.0
145011,1628.0
145015,911.0
145018,
145019,227.0
145020,1.0
145024,48.0
145027,
145033,1362.0
145038,491.0
145044,
145046,56.0
145057,567.0
145059,619.0
145063,1173.0
145067,921.0
145077,1574.0
145078,1221.0
145079,1172.0
145081,175.0
145083,1035.0
145084,48.0
145086,1051.0
145089,792.0
145093,1018.0
145095,1483.0
145099,1144.0
145100,1047.0
145104,1221.0
145108,434.0
145109,535.0
145111,997.0
145112,1317.0
145114,
145120,739.0
145124,342.0
145126,387.0
145128,589.0
145134,619.0
145135,1233.0
145137,769.0
145139,4.0
145144,1634.0
145145,796.0
145146,1318.0
145147,646.0
145151,
145152,
145153,196.0
145156,173.0
145159,191.0
145160,1018.0
145161,1666.0
145176,969.0
145179,1221.0
145183,209.0
145185,988.0
145186,1280.0
145191,730.0
145192,242.0
145193,1589.0
145194,1378.0
145197,1483.0
145202,
145207,1135.0
145216,996.0
145217,227.0
145219,1018.0
145220,1277.0
145222,1135.0
145223,429.0
145226,589.0
145228,691.0
145231,1404.0
145232,
145237,1135.0
145238,337.0
145241,1663.0
145243,
145244,
145246,976.0
145251,619.0
145254,618.0
145255,1205.0
145256,589.0
145264,1250.0
145266,769.0
145268,221.0
145271,1248.0
145272,126.0
145274,1245.0
145280,
145283,53.0
145289,1197.0
145290,479.0
145298,686.0
145299,769.0
145300,829.0
145303,
145305,959.0
145308,589.0
145309,619.0
145320,421.0
145322,
145324,769.0
145330,342.0
145334,
145338,1254.0
145340,618.0
145341,1605.0
145342,
145343,1312.0
145348,1680.0
145352,1404.0
145354,1221.0
145355,195.0
145365,228.0
145367,928.0
145369,984.0
145376,936.0
145378,242.0
145381,523.0
145386,618.0
145387,999.0
145389,56.0
145391,924.0
145392,741.0
145393,
145394,1070.0
145398,438.0
145401,48.0
145403,195.0
145407,1542.0
145410,769.0
145419,1483.0
145420,1018.0
145422,350.0
145426,
145427,1090.0
145430,730.0
145432,769.0
145434,1248.0
145446,209.0
145448,196.0
145449,1663.0
145460,1503.0
145461,195.0
145463,491.0
145464,722.0
145466,242.0
145467,1408.0
145469,1078.0
145477,851.0
145480,1477.0
145482,1051.0
145483,53.0
145487,1043.0
145488,130.0
145492,
145497,1373.0
145499,558.0
145502,1445.0
145503,633.0
145504,1213.0
145505,84.0
145506,858.0
145514,959.0
145515,1114.0
145516,842.0
145519,1241.0
145520,1375.0
145521,707.0
145525,126.0
145526,
145529,1135.0
145530,342.0
145532,130.0
145533,64.0
145541,
145542,1421.0
145544,
145548,0.0
145550,1002.0
145551,352.0
145555,876.0
145556,242.0
145560,
145561,
145563,342.0
145564,1219.0
145566,1634.0
145574,
145575,56.0
145577,1511.0
145582,561.0
145586,769.0
145587,619.0
145591,242.0
145592,1250.0
145593,
145599,1298.0
145605,390.0
145608,421.0
145609,1233.0
145610,799.0
145611,1135.0
145612,429.0
145620,29.0
145631,1603.0
145634,1007.0
145635,618.0
145636,988.0
145640,496.0
145645,643.0
145647,828.0
145648,1338.0
145650,1029.0
145652,267.0
145653,1477.0
145654,1248.0
145659,
145661,333.0
145663,
145664,1169.0
145665,342.0
145666,1103.0
145667,683.0
145668,1477.0
145669,1043.0
145671,833.0
145674,284.0
145675,1504.0
145677,624.0
145680,342.0
145681,
145685,269.0
145700,1006.0
145702,
145703,342.0
145715,1445.0
145716,224.0
145721,330.0
145728,
145730,589.0
145733,1343.0
145734,256.0
145735,610.0
145744,
145745,
145746,1483.0
145750,1576.0
145751,242.0
145754,35.0
145762,
145763,1121.0
145764,
145766,242.0
145768,619.0
145777,1035.0
145782,561.0
145785,
145786,1279.0
145787,342.0
145799,
145800,1650.0
145801,691.0
145802,
145803,
145804,1070.0
145806,565.0
145812,196.0
145814,224.0
145819,84.0
145824,1421.0
145825,
145830,1454.0
145837,535.0
145845,1533.0
145847,
145848,704.0
145850,126.0
145851,1395.0
145854,135.0
145855,491.0
145866,1680.0
145868,618.0
145869,572.0
145874,531.0
145877,844.0
145878,342.0
145881,691.0
145882,1378.0
145884,
145885,1051.0
145886,242.0
145889,
145892,828.0
145894,342.0
145896,182.0
145897,278.0
145906,1680.0
145907,1247.0
145908,1018.0
145910,1303.0
145912,1035.0
145914,
145915,56.0
145920,558.0
145921,196.0
145923,1663.0
145926,1076.0
145929,797.0
145932,926.0
145933,
145936,568.0
145939,999.0
145940,828.0
145943,1461.0
145950,330.0
145953,646.0
145958,1221.0
145959,1421.0
145961,
145964,1172.0
145968,
145969,
145972,126.0
145977,
145979,342.0
